post_title,post_content,post_excerpt,post_date,post_status,post_name,taxonomies,_thumbnail_id,post_type,wpt_itineraries_select_downloads,wp_travel_show_highest_price,wp_travel_fixed_departure,wp_travel_enable_pax_all_pricing,wp_travel_tabs,wp_travel_trip_itinerary_data,wp_travel_faq_question,wp_travel_faq_answer,wptravel_trip_faqs,wp_travel_trip_duration,wp_travel_trip_duration_night,wp_travel_trip_duration_start_date,wp_travel_trip_duration_end_date,wp_travel_trip_duration_formating,wp_travel_trip_facts,wp_travel_overview,wp_travel_video_code,wp_travel_trip_pickup_points,wp_travel_trip_min_checkout_price,wp_travel_outline,wp_travel_trip_include,wp_travel_trip_exclude,wp_travel_use_global_trip_enquiry_option,wp_travel_group_size,wp_travel_group_min_size,wp_travel_minimum_partial_payout_use_global,wp_travel_minimum_partial_payout_percent,wp_travel_itinerary_gallery_ids,wp_travel_location,wp_travel_lat,wp_travel_lng,wp_travel_trip_map_use_lat_lng,wp_travel_trip_price,wptravel_enable_sale,send_booking_maile_attached_itinerary_pdf,wp_travel_downloads,itinerary_downloads,cuttOffTime,selected_guides,wp_travel_pricing_option_type,wp_travel_custom_booking_type,wp_travel_custom_booking_form,wp_travel_custom_booking_link,wp_travel_custom_booking_link_open_in_new_tab,enable_trip_inventory,status_column_enable,wp_travel_inventory_pax_limit_type,wp_travel_inventory_sold_out_action,wp_travel_inventory_custom_max_pax,wp_travel_inventory_size,wp_travel_inventory_sold_out_message,wp_travel_inventory_status_message_format,inventory_counts_paid_only,wp_travel_trip_checkout_page_info,wp_travel_trip_checkout_page_info_label,wp_travel_utils_use_global_faq_for_trip,wp_travel_utils_use_trip_faq_for_trip,wp_travel_itinerary_custom_tab_cnt_,wp_travel_trip_code,wp_travel_advanced_gallery,wp_travel_start_date,wp_travel_end_date,um_content_restriction,wp_travel_booking_count,pricing_v4,dates_v4
"北欧纯自然的还有美食！ 芬兰+挪威+丹麦北欧美食11日吃货小团游",,"北欧纯自然的还有美食！ 芬兰+挪威+丹麦北欧美食11日吃货小团游","2024/10/19 08:06:17",publish,2601,"""a:3:{s:26:""""itinerary_pricing_category"""";b:0;s:8:""""activity"""";a:2:{i:0;O:7:""""WP_Term"""":10:{s:7:""""term_id"""";i:0;s:4:""""name"""";s:6:""""coffee"""";s:4:""""slug"""";s:6:""""coffee"""";s:10:""""term_group"""";i:0;s:16:""""term_taxonomy_id"""";i:0;s:8:""""taxonomy"""";s:8:""""activity"""";s:11:""""description"""";s:0:"""""""";s:6:""""parent"""";i:0;s:5:""""count"""";i:1;s:6:""""filter"""";s:3:""""raw"""";}i:1;O:7:""""WP_Term"""":10:{s:7:""""term_id"""";i:0;s:4:""""name"""";s:8:""""shopping"""";s:4:""""slug"""";s:8:""""shopping"""";s:10:""""term_group"""";i:0;s:16:""""term_taxonomy_id"""";i:0;s:8:""""taxonomy"""";s:8:""""activity"""";s:11:""""description"""";s:0:"""""""";s:6:""""parent"""";i:0;s:5:""""count"""";i:1;s:6:""""filter"""";s:3:""""raw"""";}}s:15:""""travel_keywords"""";a:1:{i:0;O:7:""""WP_Term"""":10:{s:7:""""term_id"""";i:0;s:4:""""name"""";s:52:""""定制小团_美食之旅-野趣网_full_format.json"""";s:4:""""slug"""";s:16:""""full-format-json"""";s:10:""""term_group"""";i:0;s:16:""""term_taxonomy_id"""";i:0;s:8:""""taxonomy"""";s:15:""""travel_keywords"""";s:11:""""description"""";s:0:"""""""";s:6:""""parent"""";i:0;s:5:""""count"""";i:1;s:6:""""filter"""";s:3:""""raw"""";}}}""",,itineraries,,,no,,"a:10:{s:8:""overview"";a:2:{s:5:""label"";s:6:""题目"";s:12:""show_in_menu"";b:1;}s:12:""trip_outline"";a:2:{s:5:""label"";s:12:""行程概要"";s:12:""show_in_menu"";b:1;}s:13:""trip_includes"";a:2:{s:5:""label"";s:12:""行程包含"";s:12:""show_in_menu"";b:1;}s:13:""trip_excludes"";a:2:{s:5:""label"";s:15:""行程不包括"";s:12:""show_in_menu"";b:1;}s:7:""gallery"";a:2:{s:5:""label"";s:6:""画廊"";s:12:""show_in_menu"";b:1;}s:7:""reviews"";a:2:{s:5:""label"";s:6:""评论"";s:12:""show_in_menu"";b:1;}s:7:""booking"";a:2:{s:5:""label"";s:6:""預訂"";s:12:""show_in_menu"";b:1;}s:3:""faq"";a:2:{s:5:""label"";s:12:""常问问题"";s:12:""show_in_menu"";b:1;}s:5:""guide"";a:2:{s:5:""label"";s:5:""Guide"";s:12:""show_in_menu"";b:0;}s:9:""downloads"";a:2:{s:5:""label"";s:6:""下载"";s:12:""show_in_menu"";b:0;}}","a:11:{i:0;a:9:{s:5:""label"";s:5:""Day01"";s:5:""title"";s:21:""上海 / 赫尔辛基"";s:4:""date"";s:0:"""";s:4:""stay"";s:56:""Green Window Nuuksio森林度假屋（公用卫生间）"";s:9:""breakfast"";s:0:"""";s:5:""lunch"";s:9:""飞机餐"";s:6:""dinner"";s:15:""三文鱼烧烤"";s:7:""traffic"";s:15:""飞机 / 汽车"";s:4:""desc"";s:557:""<p><strong>早餐</strong>:  <strong>午餐</strong>: 飞机餐 <strong>晚餐</strong>: 三文鱼烧烤</p><strong>活动</strong>: <p>搭乘芬兰航空AY058航班（09:20-14:20，飞行时间10小时）从上海飞往芬兰首都赫尔辛基。</p><strong>活动</strong>: <p>抵达后，专车接机，驱车前往位于赫尔辛基市郊约40分钟车程的森林度假屋入住，稍事休息。</p><strong>活动</strong>: <p>体验纯天然的芬兰传统烟熏桑拿，享用现场烧烤三文鱼配啤酒，放松身心，消除旅途疲劳。</p>"";}i:1;a:9:{s:5:""label"";s:5:""Day02"";s:5:""title"";s:12:""赫尔辛基"";s:4:""date"";s:0:"""";s:4:""stay"";s:43:""Glo Art Hotel（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:30:""芬兰特色午餐（自理）"";s:6:""dinner"";s:45:""特色中餐（清蒸海鲈鱼）（自理）"";s:7:""traffic"";s:15:""汽车 / 渡轮"";s:4:""desc"";s:668:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 芬兰特色午餐（自理） <strong>晚餐</strong>: 特色中餐（清蒸海鲈鱼）（自理）</p><strong>活动</strong>: <p>清晨在大自然的环境中健步或观鸟，享受清新空气。</p><strong>活动</strong>: <p>上午驱车前往赫尔辛基市区，参观三大著名教堂：高达88米的赫尔辛基大教堂、乌斯彭斯基东正教大教堂、独特的岩石教堂。</p><strong>活动</strong>: <p>下午前往伴侣岛，观赏可爱的松鼠。随后前往市区码头市场，搭乘渡轮前往世界遗产——芬兰堡，感受波罗的海的壮阔。</p>"";}i:2;a:9:{s:5:""label"";s:5:""Day03"";s:5:""title"";s:36:""赫尔辛基 / 波尔沃 / 奥斯陆"";s:4:""date"";s:0:"""";s:4:""stay"";s:58:""Radisson Blu Park Hotel Oslo（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:36:""芬兰传统羹汤午餐（自理）"";s:6:""dinner"";s:21:""特色餐（自理）"";s:7:""traffic"";s:15:""汽车 / 飞机"";s:4:""desc"";s:625:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 芬兰传统羹汤午餐（自理） <strong>晚餐</strong>: 特色餐（自理）</p><strong>活动</strong>: <p>早上前往“诗人之城”波尔沃游览，享用美味咖啡和休闲时光，感受中世纪老城的魅力。</p><strong>活动</strong>: <p>中午前往Haganiemi农贸市场参观，品尝芬兰传统羹汤午餐。</p><strong>活动</strong>: <p>下午乘坐芬兰航空AY659航班（16:05-16:35，飞行时间1小时30分）飞往挪威首都奥斯陆，抵达后入住酒店，晚上可选择当地特色餐厅用餐。</p>"";}i:3;a:9:{s:5:""label"";s:5:""Day04"";s:5:""title"";s:27:""奥斯陆 / 利勒哈默尔"";s:4:""date"";s:0:"""";s:4:""stay"";s:54:""Radisson Blu Lillehammer（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:24:""中式午餐（自理）"";s:6:""dinner"";s:18:""酒店自助晚餐"";s:7:""traffic"";s:6:""汽车"";s:4:""desc"";s:574:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 中式午餐（自理） <strong>晚餐</strong>: 酒店自助晚餐</p><strong>活动</strong>: <p>上午游览奥斯陆，参观维格兰雕塑公园、海盗博物馆、阿克斯胡斯城堡和挪威皇宫，感受“上帝山谷”的魅力。</p><strong>活动</strong>: <p>午餐享用中式美食，品尝清蒸北海鳕鱼或鲽鱼、北极虾等海鲜美味。</p><strong>活动</strong>: <p>下午驱车前往1994年冬奥会举办地——利勒哈默尔小镇，入住酒店休息。</p>"";}i:4;a:9:{s:5:""label"";s:5:""Day05"";s:5:""title"";s:42:""利勒哈默尔 / 盖朗格峡湾 / 卢恩"";s:4:""date"";s:0:"""";s:4:""stay"";s:40:""亚历山大百年家族酒店（Loen）"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:24:""西式简餐（自理）"";s:6:""dinner"";s:18:""酒店自助晚餐"";s:7:""traffic"";s:15:""汽车 / 游轮"";s:4:""desc"";s:570:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 西式简餐（自理） <strong>晚餐</strong>: 酒店自助晚餐</p><strong>活动</strong>: <p>早餐后前往闻名遐迩的盖朗格峡湾，途经老鹰之路，欣赏壮丽的峡湾风光。</p><strong>活动</strong>: <p>午餐后特别安排乘坐峡湾游轮，近距离观赏七姐妹瀑布、新娘面纱瀑布等景点。</p><strong>活动</strong>: <p>抵达卢恩小镇，入住百年特色峡湾酒店亚历山大酒店，享用丰盛的自助晚餐，直面峡湾美景。</p>"";}i:5;a:9:{s:5:""label"";s:5:""Day06"";s:5:""title"";s:36:""卢恩 / 弗洛姆 / 洛夫特胡斯"";s:4:""date"";s:0:"""";s:4:""stay"";s:28:""Ullensvang百年家族酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:54:""挪威特色午餐（卷心菜炖羊肉）（自理）"";s:6:""dinner"";s:18:""酒店自助晚餐"";s:7:""traffic"";s:15:""汽车 / 火车"";s:4:""desc"";s:634:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 挪威特色午餐（卷心菜炖羊肉）（自理） <strong>晚餐</strong>: 酒店自助晚餐</p><strong>活动</strong>: <p>早餐后前往松恩峡湾地区，抵达弗洛姆小镇，享用挪威名菜——卷心菜炖羊肉。</p><strong>活动</strong>: <p>乘坐弗洛姆高山观光火车，体验世界最陡峭的铁路之旅，欣赏壮丽的自然风光，抵达沃斯。</p><strong>活动</strong>: <p>在沃斯乘坐中巴前往哈当厄尔峡湾的洛夫特胡斯，入住Ullensvang百年家族酒店，享用酒店豪华自助晚餐。</p>"";}i:6;a:9:{s:5:""label"";s:5:""Day07"";s:5:""title"";s:27:""洛夫特胡斯 / 卑尔根"";s:4:""date"";s:0:"""";s:4:""stay"";s:44:""Scandic Ørnen（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:36:""卑尔根鱼市海鲜餐（自理）"";s:6:""dinner"";s:66:""特色西餐（在世界文化遗产老城区用餐）（自理）"";s:7:""traffic"";s:15:""汽车 / 缆车"";s:4:""desc"";s:649:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 卑尔根鱼市海鲜餐（自理） <strong>晚餐</strong>: 特色西餐（在世界文化遗产老城区用餐）（自理）</p><strong>活动</strong>: <p>早餐后沿观光7号公路前往挪威第二大城市卑尔根，中午抵达。</p><strong>活动</strong>: <p>在卑尔根著名的鱼市享用午餐，品尝新鲜的帝王蟹、挪威龙虾、三文鱼等海鲜美食。</p><strong>活动</strong>: <p>下午乘坐缆车登上弗洛伊恩山顶，健步一小时，俯瞰卑尔根全景。晚餐在世界文化遗产老城区木屋中享用特色西餐。</p>"";}i:7;a:9:{s:5:""label"";s:5:""Day08"";s:5:""title"";s:24:""卑尔根 / 哥本哈根"";s:4:""date"";s:0:"""";s:4:""stay"";s:41:""Ascot Hotel（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:47:""米其林三星Geranium餐厅午餐（自理）"";s:6:""dinner"";s:81:""中式晚餐（与华人大厨采购食材后在皇宫餐厅享用）（自理）"";s:7:""traffic"";s:15:""飞机 / 汽车"";s:4:""desc"";s:681:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 米其林三星Geranium餐厅午餐（自理） <strong>晚餐</strong>: 中式晚餐（与华人大厨采购食材后在皇宫餐厅享用）（自理）</p><strong>活动</strong>: <p>早上乘坐北欧航空SK2865航班（09:50-11:10）飞往丹麦首都哥本哈根。</p><strong>活动</strong>: <p>抵达后，前往米其林三星Geranium餐厅享用午餐，体验顶级美食。</p><strong>活动</strong>: <p>午餐后，市区观光，参观小美人鱼雕像、吉菲昂喷泉、安徒生铜像等。随后与华人大厨前往丹麦绿色市场采购食材，在皇宫餐厅享用晚餐。</p>"";}i:8;a:9:{s:5:""label"";s:5:""Day09"";s:5:""title"";s:12:""哥本哈根"";s:4:""date"";s:0:"""";s:4:""stay"";s:41:""Ascot Hotel（四星级）或同级酒店"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:67:""丹麦特色开放式三明治（TIVOLI HALLEN餐厅）（自理）"";s:6:""dinner"";s:45:""特色西餐（新港酒吧街）（自理）"";s:7:""traffic"";s:6:""汽车"";s:4:""desc"";s:671:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 丹麦特色开放式三明治（TIVOLI HALLEN餐厅）（自理） <strong>晚餐</strong>: 特色西餐（新港酒吧街）（自理）</p><strong>活动</strong>: <p>上午前往北西兰岛，参观哈姆雷特城堡和费德烈城堡，欣赏沿途海景与田园风光。</p><strong>活动</strong>: <p>午餐返回市区，在TIVOLI HALLEN餐厅享用丹麦特色开放式三明治。</p><strong>活动</strong>: <p>下午前往克里斯蒂安尼亚自由城参观，随后游览厄尔小镇。傍晚前往新港酒吧一条街，感受城市最热闹的氛围，品尝各种美食。</p>"";}i:9;a:9:{s:5:""label"";s:5:""Day10"";s:5:""title"";s:36:""哥本哈根 / 赫尔辛基 / 上海"";s:4:""date"";s:0:"""";s:4:""stay"";s:9:""飞机上"";s:9:""breakfast"";s:21:""酒店西式自助餐"";s:5:""lunch"";s:24:""机场简餐（自理）"";s:6:""dinner"";s:9:""飞机餐"";s:7:""traffic"";s:6:""飞机"";s:4:""desc"";s:464:""<p><strong>早餐</strong>: 酒店西式自助餐 <strong>午餐</strong>: 机场简餐（自理） <strong>晚餐</strong>: 飞机餐</p><strong>活动</strong>: <p>上午前往机场，搭乘航班飞往赫尔辛基。</p><strong>活动</strong>: <p>抵达赫尔辛基后，转机返回上海。</p><strong>参考航班</strong>: <p>哥本哈根—赫尔辛基 SK1718 12:25-15:00</p><strong>参考航班</strong>: <p>赫尔辛基—上海 AY057 17:20-07:10+1</p>"";}i:10;a:9:{s:5:""label"";s:5:""Day11"";s:5:""title"";s:6:""上海"";s:4:""date"";s:0:"""";s:4:""stay"";s:0:"""";s:9:""breakfast"";s:9:""飞机餐"";s:5:""lunch"";s:0:"""";s:6:""dinner"";s:0:"""";s:7:""traffic"";s:0:"""";s:4:""desc"";s:181:""<p><strong>早餐</strong>: 飞机餐 <strong>午餐</strong>:  <strong>晚餐</strong>: </p><strong>活动</strong>: <p>早上抵达上海，结束精彩的11天北欧行程。</p>"";}}","a:1:{i:0;s:16:""is it avaliable?"";}","a:1:{i:0;s:3:""yes"";}","a:1:{i:0;a:4:{s:8:""question"";s:16:""is it avaliable?"";s:6:""answer"";s:3:""yes"";s:6:""global"";s:3:""yes"";s:13:""global_faq_id"";s:10:""1728592250"";}}",,,,,"a:2:{s:4:""days"";s:0:"""";s:6:""nights"";s:0:"""";}",a:0:{},,,a:0:{},,<p>行程概要</p>,,,yes,0,0,,"a:1:{i:0;s:2:""10"";}",a:0:{},,,,no,0,,,"a:2:{s:9:""downloads"";a:0:{}s:15:""email_downloads"";a:0:{}}",,,a:0:{},multiple-price,custom-link,,,,no,no,use_group_size,show_sold_out_msg_only,0,1,"Sold Out!",,no,,,no,no,a:0:{},"WT-CODE 2601","a:1:{s:5:""items"";a:0:{}}",9999-01-01,0000-00-00,"a:8:{s:26:""_um_custom_access_settings"";b:0;s:14:""_um_accessible"";i:0;s:28:""_um_access_hide_from_queries"";b:0;s:19:""_um_noaccess_action"";i:0;s:30:""_um_restrict_by_custom_message"";i:0;s:27:""_um_restrict_custom_message"";s:0:"""";s:19:""_um_access_redirect"";i:0;s:23:""_um_access_redirect_url"";s:0:"""";}",0,a:0:{},a:0:{}
